ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony
i15421003979083,259000,73,3548,3,1,La Bordeta,Yes,No,Yes,Yes,Not New,Yes
i1530003968204,210000,65,3231,2,1,Poble Sec,No,No,Yes,Yes,Not New,No
i1530003961085,123000,40,3075,2,1,Raval,No,No,No,Yes,Not New,No
i15237003974935,110000,50,2200,3,1,La Florida,Yes,No,No,Yes,Not New,No
i15237003968307,230000,70,3286,3,1,Badal,Yes,No,Yes,No,Not New,No
i15237003968189,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No
i15237003968189,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,Yes,Yes,Not New,No
i15237003968004,178000,76,2342,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i15237003967950,159900,60,2665,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i15237003967950,159900,60,2665,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i15237003961917,189900,70,2713,3,1,Sant Martí,Yes,No,No,No,Not New,No
i15237003961917,189900,70,2713,3,1,Sant Martí,Yes,No,No,No,Not New,No
i15237003908697,419000,80,5238,3,2,Sant Antoni,Yes,No,Yes,No,Not New,No
i15237003908697,419000,80,5238,3,2,Sant Antoni,Yes,No,Yes,No,Not New,No
i15217003970709,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,Yes,Yes,Not New,Yes
i15217003959630,149000,43,3465,1,1,Raval,No,No,Yes,No,Not New,Yes
i15217003952571,230000,70,3286,3,1,Camp de l´Arpa,No,No,Yes,Yes,Not New,No
i15217003952571,230000,70,3286,3,1,Camp de l´Arpa,No,No,Yes,Yes,Not New,No
i15217003870011,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,Yes,No,Not New,Yes
i15217003870011,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,Yes,No,Not New,Yes
i15217003870011,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,Yes,No,Not New,Yes
i15217003616409,228000,52,4385,3,1,Camp d´en Grassot - Gràcia N,No,No,Yes,No,Not New,No
i15212002913970,375000,86,4360,2,1,Raval,No,No,No,Yes,Not New,No
i15212002913968,545000,157,3471,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i15212002913936,210000,53,3962,1,1,Raval,No,No,Yes,No,Not New,No
i15212002913836,232000,56,4143,2,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i15188003942810,165000,64,2578,3,1,Carmel,No,No,Yes,No,Not New,No
i15181003909164,129000,61,2115,3,1,La Florida,No,No,Yes,No,Not New,Yes
i15181003909164,129000,61,2115,3,1,La Florida,No,No,Yes,No,Not New,Yes
i15172002941797,315000,60,5250,1,1,Putget - Farró,Yes,No,No,No,Not New,Yes
i15172002941339,129000,57,2263,3,1,La Florida,No,No,Yes,Yes,Not New,No
i15159000000028,195000,50,3900,2,1,Putget - Farró,Yes,No,No,No,Not New,No
i15113003985287,185000,58,3190,3,1,Porta,Yes,No,Yes,No,New,No
i15113003985251,119000,51,2333,3,1,Verdun,No,No,Yes,No,Not New,No
i15113003984759,170000,62,2742,3,1,Porta,Yes,No,No,Yes,Not New,No
i15110003984468,212000,40,5300,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i15110003984468,212000,40,5300,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i15110003886971,290000,60,4833,2,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i15110003886971,290000,60,4833,2,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i15105003980642,354000,87,4069,4,2,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i15105003980623,179000,37,4838,1,1,Barceloneta,No,No,Yes,No,Not New,Yes
i15105003964293,450000,63,7143,2,1,Pedralbes,Yes,No,Yes,No,Not New,No
i15105003948727,445000,114,3904,,2,Sants,No,No,Yes,No,Not New,No
i15105003948727,445000,114,3904,,2,Sants,No,No,Yes,No,Not New,No
i15105003948663,395000,104,3798,,2,Sants,No,No,Yes,No,Not New,No
i15105003948632,340000,90,3778,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No
i15105003941763,455000,123,3699,3,2,Sants,No,No,Yes,No,Not New,No
i15105003938365,499000,74,6743,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i15105003834702,540000,86,6279,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i1507003943202,285000,79,3608,4,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i1507003911050,360000,68,5294,2,1,Vila de Gràcia,No,No,Yes,No,Not New,No
i1507003911050,360000,68,5294,2,1,Vila de Gràcia,No,No,Yes,No,Not New,No
i1507003825203,535000,98,5459,3,2,Fort Pienc,Yes,No,Yes,No,Not New,No
i1507003714664,650000,80,8125,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14972003088498,391300,102,3836,3,2,Santa Eulàlia,Yes,No,Yes,No,New,Yes
i14972002900628,380000,134,2836,3,2,Santa Eulàlia,Yes,No,Yes,No,New,Yes
i14972002900622,388451,130,2988,3,2,Santa Eulàlia,Yes,No,Yes,No,New,Yes
i14972002900618,404100,132,3061,3,3,Santa Eulàlia,Yes,No,Yes,No,New,Yes
i14956003899816,178000,83,2145,1,1,Poble Sec,No,No,No,No,Not New,No
i14951000011831,175000,67,2612,2,1,Carmel,No,No,No,No,Not New,No
i14951000011658,325000,86,3779,3,1,Gòtic,No,No,No,Yes,Not New,No
i14951000011556,370000,137,2701,2,1,Raval,No,No,No,Yes,Not New,No
i14951000011556,370000,137,2701,2,1,Raval,No,No,No,Yes,Not New,No
i14951000011479,192000,60,3200,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No
i14951000011379,270000,86,3140,3,1,St Pere - Sta Caterina - El Born,No,No,No,Yes,Not New,No
i14951000011188,649999,120,5417,3,1,Sant Gervasi - Galvany,Yes,No,No,Yes,Not New,No
i14951000010458,256000,70,3657,3,1,La Sagrera,Yes,Yes,No,Yes,Not New,No
i14951000010458,256000,70,3657,3,1,La Sagrera,Yes,Yes,No,Yes,Not New,No
i14951000010458,256000,70,3657,3,1,La Sagrera,Yes,Yes,No,Yes,Not New,No
i14951000010384,163000,88,1852,3,1,Lloreda,No,No,No,Yes,Not New,No
i14951000010211,139000,62,2242,3,1,Prosperitat,No,No,No,Yes,Not New,No
i14951000008457,369000,103,3583,4,2,Fort Pienc,Yes,No,No,Yes,Not New,No
i14939003934634,149000,68,2191,3,1,Llefià,Yes,No,Yes,No,Not New,No
i14918003697074,398000,95,4189,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,Yes
i14912003961654,385500,60,6425,2,2,Fort Pienc,Yes,No,No,No,Not New,Yes
i14912003925794,99000,50,1980,3,1,Carmel,No,No,No,Yes,Not New,No
i14912003913046,154900,61,2539,2,1,La Bordeta,No,No,Yes,Yes,Not New,No
i14912003767747,191000,56,3411,2,1,Porta,No,No,No,Yes,Not New,No
i14908003956397,239000,83,2880,4,1,Sant Martí,Yes,No,No,No,Not New,No
i14908003748780,250000,90,2778,3,2,Provençals del Poblenou,Yes,No,No,Yes,Not New,No
i14908003736593,285000,104,2740,4,2,Guinardó,Yes,No,Yes,Yes,Not New,No
i14908003656322,237000,54,4389,3,1,Vila de Gràcia,Yes,No,No,Yes,Not New,No
i14879000000157,140000,37,3784,1,1,Badal,No,No,Yes,No,Not New,No
i14879000000157,140000,37,3784,1,1,Badal,No,No,Yes,No,Not New,No
i14879000000146,145000,45,3222,2,1,Badal,No,No,No,Yes,Not New,No
i1484003079628,990000,138,7174,3,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,Yes
i1484003079614,785000,176,4460,4,3,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,Yes
i1484003079614,785000,176,4460,4,3,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,Yes
i14839003986846,239500,76,3151,2,1,Besòs - Maresme,No,No,No,No,Not New,No
i14839003986846,239500,76,3151,2,1,Besòs - Maresme,No,No,No,No,Not New,No
i14839003952184,209000,72,2903,3,1,Besòs - Maresme,Yes,No,No,No,Not New,No
i14839003952184,209000,72,2903,3,1,Besòs - Maresme,Yes,No,No,No,Not New,No
i14839003897904,229500,76,3020,3,1,Besòs - Maresme,No,No,No,No,Not New,No
i14839003897904,229500,76,3020,3,1,Besòs - Maresme,No,No,No,No,Not New,No
i14837003426614,217000,51,4255,1,1,Carmel,Yes,No,No,No,Not New,No
i14832000000859,155000,67,2313,3,1,Camp de l´Arpa,No,No,No,No,Not New,No
i14832000000858,329000,73,4507,3,1,Sagrada Família,Yes,No,No,Yes,Not New,Yes
i14832000000855,359000,126,2849,4,2,Sants,Yes,No,Yes,No,Not New,No
i14832000000852,375000,95,3947,3,2,Raval,Yes,No,Yes,No,Not New,No
i14832000000845,119500,67,1784,3,1,Roquetes,No,No,Yes,No,Not New,No
i14832000000842,235000,59,3983,3,1,Esquerra Alta de l´Eixample,No,No,No,Yes,Not New,No
i14832000000840,690000,128,5391,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,No
i14832000000840,690000,128,5391,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,No
i14832000000804,125000,89,1404,2,1,Trinitat Vella,No,No,Yes,Yes,Not New,Yes
i14832000000803,365000,87,4195,2,1,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i14832000000791,115000,51,2255,3,1,Verdun,No,No,No,Yes,Not New,No
i14832000000791,115000,51,2255,3,1,Verdun,No,No,No,Yes,Not New,No
i14832000000755,295000,68,4338,3,1,Baix Guinardó,Yes,No,No,Yes,Not New,No
i14832000000755,295000,68,4338,3,1,Baix Guinardó,Yes,No,No,Yes,Not New,No
i14822002883237,760000,93,8172,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,New,Yes
i1480003614087,155000,70,2214,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No
i14774003984454,420000,101,4158,4,2,Sagrada Família,Yes,No,No,No,Not New,No
i14766003120292,198000,70,2829,4,1,Horta,Yes,No,Yes,No,Not New,No
i14766003120225,190000,60,3167,3,1,Carmel,Yes,No,No,Yes,Not New,No
i14766003120210,995000,140,7107,5,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14766003120210,995000,140,7107,5,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14766003119427,260000,83,3133,3,1,Sant Martí,Yes,No,No,Yes,Not New,No
i14764003976686,790000,138,5725,3,3,Sant Gervasi - Galvany,Yes,No,Yes,Yes,Not New,No
i14764003976686,790000,138,5725,3,3,Sant Gervasi - Galvany,Yes,No,Yes,Yes,Not New,No
i14764003975963,498000,118,4220,3,1,Vila de Gràcia,Yes,No,No,Yes,Not New,No
i14764003975912,495000,95,5211,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,No
i14764003975912,495000,95,5211,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,No
i14764003973219,330000,73,4521,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i14764003957548,265000,80,3313,2,1,La Sagrera,No,Yes,Yes,Yes,Not New,No
i14764003957548,265000,80,3313,2,1,La Sagrera,No,Yes,Yes,Yes,Not New,No
i14764003948280,395000,134,2948,4,1,Sagrada Família,No,No,Yes,Yes,Not New,No
i14764003912570,149900,66,2271,3,1,Carmel,No,No,No,Yes,Not New,No
i14761000000499,319000,75,4253,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14761000000489,495000,95,5211,4,1,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,Yes
i14761000000489,495000,95,5211,4,1,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,Yes
i14761000000474,380000,85,4471,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14761000000474,380000,85,4471,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14761000000468,210000,71,2958,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,Yes
i14761000000467,235000,44,5341,2,1,Sants,Yes,No,No,Yes,Not New,No
i14761000000467,235000,44,5341,2,1,Sants,Yes,No,No,Yes,Not New,No
i14761000000421,220000,99,2222,2,1,Raval,No,No,No,Yes,Not New,No
i14761000000421,220000,99,2222,2,1,Raval,No,No,No,Yes,Not New,No
i14761000000401,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i14761000000401,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i14761000000401,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i14760003327495,220000,67,3284,2,1,St Pere - Sta Caterina - El Born,No,No,No,Yes,Not New,No
i14743003956708,298000,63,4730,2,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i14724003977757,239000,65,3677,2,2,La Bordeta,Yes,No,Yes,No,New,No
i14724003975909,228000,58,3931,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No
i14724003972397,129000,59,2186,1,1,Sants,No,No,No,No,Not New,No
i14724003917455,165000,60,2750,3,1,Badal,Yes,No,No,Yes,Not New,No
i14724003904233,419000,80,5238,3,2,Sant Antoni,Yes,No,Yes,No,Not New,No
i14722003593209,409000,108,3787,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i14722003593209,409000,108,3787,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i14722003593207,260000,75,3467,4,1,El Clot,Yes,No,Yes,Yes,Not New,Yes
i14722003593204,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,No,Not New,Yes
i14722003593204,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,No,Not New,Yes
i14722003593201,210000,71,2958,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,Yes
i14716000000262,220000,74,2973,3,1,Poble Sec,Yes,No,No,Yes,Not New,No
i14689003984972,260000,77,3377,2,1,Badal,Yes,No,No,No,Not New,Yes
i14585003923951,189900,77,2466,3,1,Lloreda,Yes,No,Yes,Yes,Not New,No
i1458003815036,305000,74,4122,3,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i14565003114883,238150,56,4253,2,1,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,No
i14565002816053,249150,56,4449,1,1,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,No
i14565002816053,249150,56,4449,1,1,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,No
i14565002803337,341000,102,3343,3,2,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i14528003944248,369000,103,3583,4,2,Fort Pienc,Yes,No,Yes,Yes,Not New,No
i14528003944248,369000,103,3583,4,2,Fort Pienc,Yes,No,Yes,Yes,Not New,No
i14528003713739,650000,130,5000,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i14528003428281,469000,117,4009,3,2,Fort Pienc,Yes,No,No,No,Not New,Yes
i14528003428281,469000,117,4009,3,2,Fort Pienc,Yes,No,No,No,Not New,Yes
i14453003791941,750000,160,4688,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i14453003716378,880000,188,4681,4,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i14453003624565,825000,119,6933,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14453003619257,385000,71,5423,2,2,Fort Pienc,Yes,No,Yes,No,Not New,No
i14453003438261,390000,93,4194,4,2,Vila de Gràcia,No,No,No,No,Not New,No
i14453003184628,390000,114,3421,2,2,Gòtic,Yes,No,Yes,Yes,Not New,No
i14384003920567,150000,50,3000,2,1,Badal,No,No,Yes,Yes,Not New,Yes
i14384003920567,150000,50,3000,2,1,Badal,No,No,Yes,Yes,Not New,Yes
i14321002785505,575000,103,5583,2,2,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,Yes
i14321002785486,420000,98,4286,2,2,Sant Antoni,Yes,No,Yes,No,Not New,No
i14321002785478,342950,56,6124,1,1,Vila de Gràcia,Yes,No,No,No,Not New,No
i14321002785470,630000,83,7590,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785470,630000,83,7590,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785468,175000,40,4375,1,1,Raval,Yes,No,Yes,No,Not New,No
i14321002785468,175000,40,4375,1,1,Raval,Yes,No,Yes,No,Not New,No
i14321002785467,690000,135,5111,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785467,690000,135,5111,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785443,349000,108,3231,3,2,Raval,No,No,Yes,No,Not New,No
i14321002785440,385000,62,6210,2,1,Pedralbes,Yes,No,Yes,No,Not New,No
i14321002785439,380000,70,5429,2,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i14321002785436,646000,119,5429,2,2,Vila de Gràcia,Yes,No,No,No,Not New,No
i14321002785436,646000,119,5429,2,2,Vila de Gràcia,Yes,No,No,No,Not New,No
i14321002785434,370000,95,3895,2,2,Raval,Yes,No,No,No,Not New,No
i14321002785434,370000,95,3895,2,2,Raval,Yes,No,No,No,Not New,No
i14321002785429,720000,120,6000,2,2,Gòtic,Yes,No,No,No,Not New,No
i14321002785416,435000,73,5959,2,1,Pedralbes,Yes,No,Yes,No,Not New,No
i14321002785409,420000,105,4000,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785409,420000,105,4000,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i14321002785406,570000,86,6628,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i14321002785406,570000,86,6628,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i14321002785395,499000,80,6238,2,2,Fort Pienc,Yes,No,No,No,Not New,No
i14321002785395,499000,80,6238,2,2,Fort Pienc,Yes,No,No,No,Not New,No
i14283003836104,269000,51,5275,1,1,Glòries El Parc,Yes,No,No,Yes,Not New,Yes
i14249003985873,295000,65,4538,1,1,Fort Pienc,Yes,Yes,Yes,No,Not New,No
i14249003974462,565000,122,4631,3,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,New,Yes
i14249003974462,565000,122,4631,3,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,New,Yes
i14249003958296,440000,70,6286,2,2,Pedralbes,Yes,No,Yes,No,New,No
i14249003865322,380000,100,3800,3,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i14249003846820,400000,73,5479,2,1,Pedralbes,Yes,No,Yes,No,Not New,No
i14249003779871,750000,150,5000,3,2,Vila de Gràcia,Yes,Yes,Yes,No,Not New,Yes
i14205003438584,619000,131,4725,3,3,Gòtic,Yes,No,Yes,No,Not New,No
i14205003438579,295000,57,5175,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i14205003438575,710000,149,4765,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14205003438575,710000,149,4765,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i14188003437833,895000,180,4972,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,Yes
i14184003850714,345000,98,3520,4,2,Sanfeliu,Yes,No,Yes,No,New,No
i14184003474906,300000,89,3371,3,2,Sanfeliu,Yes,No,Yes,No,New,No
i14184003474899,251000,65,3862,2,2,Sanfeliu,Yes,No,Yes,No,New,No
i14184003236051,315000,95,3316,3,2,Sanfeliu,Yes,No,Yes,No,New,No
i14184003236014,360000,110,3273,4,2,Sanfeliu,Yes,No,Yes,No,New,No
i14183002867757,640000,190,3368,4,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14183002867757,640000,190,3368,4,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14183002867757,640000,190,3368,4,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i14168003977010,158000,84,1881,3,1,Llefià,Yes,No,Yes,No,Not New,No
i14168003977010,158000,84,1881,3,1,Llefià,Yes,No,Yes,No,Not New,No
i14168003970669,123000,56,2196,3,1,El Raval,Yes,No,No,Yes,Not New,No
i14168003961253,165000,85,1941,3,1,Llefià,Yes,No,Yes,Yes,Not New,No
i14131003827628,180000,65,2769,3,1,La Sagrera,Yes,No,Yes,Yes,Not New,No
i14107003918603,795000,180,4417,4,2,Esquerra Baixa de l´Eixample,Yes,Yes,Yes,No,Not New,No
i14107003918525,405000,141,2872,4,2,Raval,Yes,No,Yes,No,Not New,No
i14090003975781,285000,88,3239,2,2,Raval,No,No,Yes,No,Not New,Yes
i14073003823026,168000,85,1976,3,1,Llefià,Yes,No,No,No,Not New,No
i14073003823026,168000,85,1976,3,1,Llefià,Yes,No,No,No,Not New,No
i14013000000008,157000,90,1744,3,1,Llefià,Yes,No,No,No,Not New,No
i13968003974897,330000,76,4342,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,New,Yes
i13968003730203,180000,85,2118,4,2,Carmel,No,No,No,No,Not New,No
i13966003982116,239000,67,3567,2,1,Badal,Yes,No,No,No,Not New,Yes
i13966003982116,239000,67,3567,2,1,Badal,Yes,No,No,No,Not New,Yes
i13966003956309,349000,108,3231,3,2,Raval,No,No,Yes,No,Not New,No
i13966003956102,550000,118,4661,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,Yes,Not New,No
i13965003905668,297069,84,3537,4,1,Raval,Yes,No,No,Yes,Not New,No
i13965002744502,280000,70,4000,3,1,Raval,Yes,No,Yes,No,Not New,No
i13961003967988,389000,112,3473,3,2,Sant Andreu,Yes,No,Yes,No,Not New,No
i13961003967541,270000,76,3553,3,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No
i13961003967541,270000,76,3553,3,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No
i13961003967541,270000,76,3553,3,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No
i13961003960081,299900,104,2884,4,2,Sant Martí,Yes,No,Yes,No,Not New,No
i13961003960081,299900,104,2884,4,2,Sant Martí,Yes,No,Yes,No,Not New,No
i13961003960081,299900,104,2884,4,2,Sant Martí,Yes,No,Yes,No,Not New,No
i13961003952842,210000,67,3134,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,No
i13961003952842,210000,67,3134,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,No
i13961003914120,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i13961003907009,310000,102,3039,4,2,Sant Martí,Yes,No,Yes,Yes,Not New,No
i13961003886811,299000,69,4333,3,1,Camp de l´Arpa,Yes,No,No,Yes,Not New,No
i13961003760589,178500,55,3245,3,1,Raval,No,No,No,Yes,Not New,No
i13961003708264,253000,61,4148,2,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i13961003643215,285000,104,2740,4,2,Guinardó,Yes,No,Yes,Yes,Not New,No
i13920000007521,120000,84,1429,3,1,El Raval,Yes,No,No,No,Not New,No
i13920000006285,175000,59,2966,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No
i13920000006285,175000,59,2966,3,1,Camp de l´Arpa,Yes,No,No,No,Not New,No
i13919003975606,260000,48,5417,1,1,Taxonera,Yes,Yes,Yes,No,New,No
i13919003975605,250000,48,5208,1,1,Taxonera,Yes,Yes,Yes,No,New,Yes
i13919003975603,245000,51,4804,1,1,Taxonera,Yes,Yes,Yes,No,New,Yes
i13919003975603,245000,51,4804,1,1,Taxonera,Yes,Yes,Yes,No,New,Yes
i13919003975601,360000,90,4000,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003975600,420000,78,5385,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003975596,400000,78,5128,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003975596,400000,78,5128,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003949776,395000,78,5064,3,2,Taxonera,Yes,Yes,Yes,No,New,Yes
i13919003949776,395000,78,5064,3,2,Taxonera,Yes,Yes,Yes,No,New,Yes
i13919003949775,380000,78,4872,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003949775,380000,78,4872,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003949774,335000,78,4295,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003949774,335000,78,4295,3,2,Taxonera,Yes,Yes,Yes,No,New,No
i13919003949773,340000,70,4857,2,2,Taxonera,Yes,Yes,Yes,No,New,Yes
i13909003961288,274000,81,3383,3,1,Sant Andreu,No,No,No,No,Not New,No
i13909003961288,274000,81,3383,3,1,Sant Andreu,No,No,No,No,Not New,No
i13909003930047,385000,119,3235,3,2,Sant Andreu,Yes,Yes,Yes,No,Not New,No
i13909003922937,169000,88,1920,3,1,Bon Pastor,Yes,No,No,Yes,Not New,No
i13909003899310,159900,88,1817,3,1,Bon Pastor,Yes,No,Yes,No,Not New,No
i13909003897855,259900,68,3822,3,1,Sant Andreu,Yes,No,No,No,Not New,No
i13909003896879,135000,69,1957,2,1,Trinitat Vella,No,Yes,Yes,No,Not New,No
i13908003980141,189900,70,2713,3,1,Sant Martí,Yes,No,No,No,Not New,No
i13908003964844,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes
i13908003964844,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes
i13908003944369,127000,56,2268,2,1,Fondo,Yes,No,Yes,No,Not New,No
i13908003774622,139500,95,1468,4,1,Santa Rosa,No,No,Yes,No,Not New,No
i13895003984376,218000,73,2986,3,1,Sant Martí,Yes,No,No,No,New,No
i13895003983961,230000,67,3433,3,1,Badal,Yes,No,Yes,No,Not New,No
i13895003981244,270000,90,3000,4,1,Turó de la Peira - Can Peguera,Yes,No,Yes,No,Not New,No
